Table with column headers in row 3,,,,,,
"2021 Poverty Estimates for School districts                                                                                                                                                       Source: U.S. Census Bureau, Small Area Income and Poverty Program (SAIPE)                                                                                                              Release date:   December 2022",,,,,,
State Postal Code,State FIPS Code,District ID,Name,Estimated Total Population,Estimated Population 5-17,Estimated number of relevant children 5 to 17 years old in poverty who are related to the householder
AR,05,04860,Cutter-Morning Star School District,"3,779",661,125
AR,05,04890,Danville School District,"3,508",648,115
AR,05,04930,Dardanelle Public Schools,"10,204","1,807",327
AR,05,00049,De Queen School District,"12,361","2,556",613
AR,05,00001,DeWitt School District,"7,854","1,269",281
AR,05,04980,Decatur School District,"3,585",704,98
AR,05,00072,Deer/Mount Judea School District,"2,120",305,91
AR,05,05170,Dermott School District,"3,381",477,169
AR,05,05190,Des Arc Public Schools,"3,552",560,124
AR,05,05340,Dierks School District,"2,523",431,97
AR,05,05430,Dover School District,"8,084","1,427",289
AR,05,05470,Drew Central School District,"6,085",911,167
AR,05,05500,Dumas School District,"10,530","1,235",351
AR,05,05550,Earle School District,"2,357",462,171
AR,05,05580,East End School District,"3,860",647,117
AR,05,00048,East Poinsett County School District,"3,148",564,134
AR,05,05680,El Dorado School District,"24,485","4,369","1,062"
AR,05,05760,Elkins School District,"5,726","1,130",117
AR,05,00068,Emerson-Taylor-Bradley School District,"5,299",836,211
AR,05,05850,England School District,"3,728",609,144
AR,05,05970,Eureka Springs School District,"8,586",813,232
AR,05,06090,Farmington School District,"13,284","2,613",224
AR,05,06120,Fayetteville School District,"101,795","13,655","1,644"
AR,05,06150,Flippin School District,"7,470","1,005",245
AR,05,06210,Fordyce School District,"4,489",791,194
AR,05,06240,Foreman School District,"2,578",452,103
AR,05,06270,Forrest City School District,"19,283","2,823","1,086"
AR,05,06330,Fort Smith Public Schools,"91,710","15,696","3,899"
AR,05,06360,Fouke School District,"5,630","1,129",234
AR,05,06420,Fountain Lake School District,"16,264","1,385",240
AR,05,04110,Genoa Central School District,"4,679",908,173
AR,05,06540,Gentry Public Schools,"8,516","1,655",207
AR,05,06630,Glen Rose School District,"5,429",996,158
AR,05,00029,Gosnell School District,"4,528",919,217
AR,05,06840,Gravette School District,"16,898","2,380",267
AR,05,06870,Green Forest School District,"7,653","1,557",340
AR,05,06900,Greenbrier School District,"17,888","3,782",371
AR,05,13080,Greene County Technical School District,"20,668","3,719",488
AR,05,06930,Greenland Public Schools,"6,340","1,082",155
AR,05,06990,Greenwood School District,"21,335","4,027",491
AR,05,07110,Gurdon School District,"3,752",655,174
AR,05,07140,Guy-Perkins Schools,"2,486",458,63
AR,05,07170,Hackett Public Schools,"5,498",935,221
AR,05,00042,Hamburg School District,"7,979","1,340",306
AR,05,07230,Hampton School District,"3,721",523,78
AR,05,07290,Harmony Grove School District,"4,416",772,145
AR,05,07320,Harmony Grove School District,"5,937","1,020",90
AR,05,07350,Harrisburg School District,"6,623","1,170",282
AR,05,07380,Harrison School District,"21,371","3,513",576
AR,05,07530,Hazen School District,"4,440",670,147
AR,05,07560,Heber Springs School District,"11,756","1,711",365
AR,05,07620,Hector School District,"3,700",728,183
AR,05,07680,Helena-West Helena School District,"10,686","2,057",968
AR,05,07710,Hermitage School District,"2,349",443,120
AR,05,07770,Highland School District,"12,630","1,807",491
AR,05,00071,Hillcrest School District,"3,765",711,202
AR,05,07840,Hope School District,"13,696","2,611",653
AR,05,07860,Horatio School District,"3,564",751,167
AR,05,07890,Hot Springs School District,"29,888","3,951","1,037"
AR,05,07990,Hoxie School District,"3,500",588,172
AR,05,08130,Huntsville School District,"15,915","2,740",565
AR,05,00021,Izard Cty Consolidated Schools,"4,990",735,219
AR,05,13230,Jackson County School District,"4,172",770,178
AR,05,00419,Jacksonville North Pulaski School District,"38,712","6,808","1,951"
AR,05,08240,Jasper School District,"5,255",768,196
AR,05,07920,Jessieville School District,"7,358",791,142
AR,05,08280,Jonesboro Public Schools,"38,099","6,895","2,142"
AR,05,08340,Junction City School District,"3,028",530,84
AR,05,08490,Kirby School District,"2,463",409,108
AR,05,00065,Lafayette County School District,"4,458",631,204
AR,05,08610,Lake Hamilton School District,"27,122","4,585",755
AR,05,08640,Lakeside School District,"7,276","1,268",420
AR,05,08670,Lakeside School District,"18,833","2,956",346
AR,05,08700,Lamar School District,"7,129","1,240",228
AR,05,08730,Lavaca Public Schools,"4,965",898,159
AR,05,00082,Lawrence County School District,"7,892","1,217",324
AR,05,03420,Lead Hill School District,"3,078",442,111
AR,05,09360,Lee County School District,"8,619","1,103",464
AR,05,08940,Lincoln School District,"6,819","1,328",239
AR,05,09000,Little Rock School District,"180,511","30,188","8,061"
AR,05,09060,Lonoke School District,"9,493","1,609",319
AR,05,09150,Magazine Schools,"2,500",427,84
AR,05,09190,Magnet Cove School District,"3,094",554,100
AR,05,00044,Magnolia School District,"19,410","2,927",858
AR,05,09240,Malvern Special School District,"18,160","2,498",665
AR,05,09270,Mammoth Spring Schools,"2,975",493,141
AR,05,00046,Manila School District,"4,959",933,169
AR,05,09330,Mansfield School District,"5,357","1,002",201
AR,05,09390,Marion School District,"21,424","4,359",928
AR,05,09420,Marked Tree School District,"3,244",526,147
AR,05,00016,Marmaduke School District,"3,908",733,116
AR,05,09510,Marvell School District,"2,892",493,164
AR,05,09540,Mayflower School District,"6,069",916,156
AR,05,09570,Maynard School District,"3,369",676,170
AR,05,09600,McCrory School District,"2,978",478,126
AR,05,09630,McGehee School District,"5,987","1,179",384
AR,05,09720,Melbourne School District,"5,228",796,165
AR,05,09750,Mena Public Schools,"12,678","2,126",578
AR,05,00020,Midland School District,"3,901",723,165
AR,05,09780,Mineral Springs School District,"3,303",587,168
AR,05,09840,Monticello School District,"10,277","1,691",447
AR,05,09990,Mount Ida School District,"3,884",469,121
AR,05,10080,Mount Vernon-Enola School District,"3,208",604,92
AR,05,00043,Mountain Home School District,"33,801","4,478",737
AR,05,10170,Mountain Pine School District,"4,177",707,168
AR,05,10200,Mountain View School District,"12,271","1,796",577
AR,05,10260,Mountainburg Schools,"4,193",686,187
AR,05,10290,Mulberry School District,"3,815",625,118
AR,05,10380,Nashville School District,"9,103","1,771",401
AR,05,10410,Nemo Vista School District,"2,250",368,83
AR,05,10440,Nettleton School District,"29,460","4,606","1,071"
AR,05,00030,Nevada School District,"2,533",419,107
AR,05,00023,Newport School District,"11,156","1,478",414
AR,05,10560,Norfork Schools,"3,852",553,104
AR,05,10680,North Little Rock School District,"53,368","9,118","2,853"
AR,05,10920,Omaha School District,"2,768",426,87
AR,05,10950,Osceola School District,"6,817","1,274",442
AR,05,00073,Ouachita River School District,"3,986",593,144
AR,05,10980,Ouachita School District,"1,828",307,73
AR,05,00076,Ozark Mountain School District,"4,681",810,243
AR,05,11010,Ozark School District,"10,254","1,736",420
AR,05,00051,Palestine-Wheatley School District,"1,842",302,90
AR,05,11070,Pangburn School District,"3,293",558,124
AR,05,00017,Paragould School District,"22,283","4,082",678
AR,05,11130,Paris School District,"6,685",972,188
AR,05,11220,Parkers Chapel School District,"2,768",612,81
AR,05,03030,Pea Ridge School District,"10,377","2,306",203
AR,05,11340,Perryville School District,"4,947",793,166
AR,05,11370,Piggott School District,"5,361",882,186
AR,05,00026,Pine Bluff School District,"37,185","5,648","1,742"
AR,05,11610,Pocahontas School District,"12,413","2,240",483
AR,05,11700,Pottsville Public Schools,"6,710","1,489",243
AR,05,11730,Poyen School District,"1,211",209,34
AR,05,11760,Prairie Grove School District,"12,871","2,697",279
AR,05,11820,Prescott School District,"4,987",884,254
AR,05,11850,Pulaski County Special School District,"131,336","22,485","3,586"
AR,05,11880,Quitman School District,"5,097",789,147
AR,05,04370,Rector School District,"3,733",624,143
AR,05,00045,Rivercrest School District,"5,324",938,280
AR,05,00012,Riverside School District,"4,389",866,165
AR,05,08400,Riverview School District,"7,406","1,293",317
AR,05,11970,Rogers Public Schools,"100,971","18,616","2,121"
AR,05,12000,Rose Bud School District,"4,373",798,163
AR,05,12060,Russellville Schools,"38,586","6,081","1,283"
AR,05,12090,Salem School District,"4,852",841,207
AR,05,12180,Scranton School District,"2,248",383,55
AR,05,09480,Searcy County School District,"6,435",938,260
AR,05,12210,Searcy School District,"33,010","5,355",751
AR,05,00015,Sheridan School District,"26,480","4,576",618
AR,05,12420,Shirley School District,"4,074",456,133
AR,05,12450,Siloam Springs Schools,"25,119","4,932",642
AR,05,12480,Sloan-Hendrix School District,"4,003",650,158
AR,05,12510,Smackover-Norphlet School District,"6,202","1,074",183
AR,05,12520,South Conway County School District,"15,648","2,646",568
AR,05,10320,South Pike County School District,"4,649",732,139
AR,05,12570,South Side-Bee Branch School District,"3,169",533,108
AR,05,12540,Southside School District,"5,690","1,055",249
AR,05,12630,Spring Hill School District,"1,465",308,62
AR,05,12660,Springdale School District,"111,546","23,500","3,402"
AR,05,00028,Star City School District,"8,194","1,366",290
AR,05,12930,Strong School District,"2,590",423,118
AR,05,12960,Stuttgart School District,"9,193","1,649",382
AR,05,13110,Texarkana School District,"32,016","5,343","1,459"
AR,05,00047,Trumann Schools,"9,478","1,681",493
AR,05,00079,Two Rivers School District,"6,276","1,089",273
AR,05,13350,Valley Springs School District,"4,692",945,163
AR,05,13380,Valley View School District,"12,758","2,934",275
AR,05,13410,Van Buren School District,"33,307","6,049","1,120"
AR,05,13530,Vilonia School District,"16,339","3,390",358
AR,05,13560,Viola School District,"3,198",536,132
AR,05,13680,Waldron School District,"8,249","1,430",364
AR,05,00006,Warren School District,"8,042","1,439",350
AR,05,13930,Watson Chapel School District,"14,596","2,220",562
AR,05,14010,West Fork School District,"5,666",976,125
AR,05,08040,West Memphis School District,"25,446","4,921","1,799"
AR,05,14040,West Side School District,"4,384",539,181
AR,05,00041,Western Yell County School District,"2,357",435,75
AR,05,04020,Westside Consolidated School District,"9,327","1,788",304
AR,05,14020,Westside School District,"3,616",640,154
AR,05,04170,White County Central School District,"3,710",735,130
AR,05,14140,White Hall School District,"13,755","2,540",449
AR,05,14370,Wonderview School District,"2,818",497,78
AR,05,14400,Woodlawn School District,"2,564",451,69
AR,05,14430,Wynne Public Schools,"13,484","2,435",573
AR,05,14490,Yellville-Summit School District,"6,241",951,239
CA,06,01620,ABC Unified School District,"104,902","16,948","2,170"
CA,06,01650,Acalanes Union High School District,"118,464","6,451",201
CA,06,01680,Ackerman Elementary School District,"2,889",298,38
CA,06,00001,Acton-Agua Dulce Unified School District,"12,054","1,832",247
CA,06,01710,Adelanto Elementary School District,"66,172","7,970","1,800"
CA,06,01770,Alameda City Unified School District,"76,707","11,292",955
CA,06,01860,Albany City Unified School District,"19,864","3,033",199
CA,06,01890,Alexander Valley Union School District,756,37,5
CA,06,00153,Alhambra Unified School District,"164,163","16,992","3,069"
CA,06,01950,Alisal Union Elementary School District,"60,117","7,931","1,411"
CA,06,01980,Allensworth Elementary School District,557,111,47
CA,06,02010,Alpaugh Unified School District,"1,270",348,120
CA,06,02070,Alpine County Unified School District,"1,235",170,38
CA,06,02100,Alpine Union Elementary School District,"18,810","2,140",158
CA,06,02160,Alta Loma Elementary School District,"54,577","5,824",493
CA,06,02220,Alta Vista Elementary School District,"3,113",513,198
CA,06,02250,Alta-Dutch Flat Union Elementary School District,"1,748",132,24
CA,06,02310,Alum Rock Union Elementary School District,"109,436","13,025","1,861"
CA,06,02360,Alview-Dairyland Union Elementary School District,"1,631",268,57
CA,06,02370,Alvina Elementary School District,592,84,28
CA,06,02430,Alvord Unified School District,"113,034","21,091","3,255"
CA,06,02450,Amador County Unified School District,"41,259","4,667",572
CA,06,02610,Anaheim Elementary School District,"200,832","18,182","2,941"
CA,06,02630,Anaheim Union High School District,"396,044","32,474","4,338"
CA,06,02700,Anderson Union High School District,"40,616","2,462",356
CA,06,02730,Anderson Valley Unified School District,"3,180",504,115
CA,06,02760,Antelope Elementary School District,"6,111",641,122
CA,06,02820,Antelope Valley Union Joint High School District,"401,422","29,422","6,501"
CA,06,02850,Antioch Unified School District,"119,523","21,723","3,726"
CA,06,00017,Apple Valley Unified School District,"84,782","16,602","3,133"
CA,06,02970,Arcadia Unified School District,"56,504","9,582","1,069"
CA,06,03000,Arcata Elementary School District,"15,114",866,227
CA,06,03060,Arcohe Union Elementary School District,"4,789",504,44
CA,06,03090,Arena Union Elementary School District,"3,751",305,64
CA,06,03180,Armona Union Elementary School District,"7,295","1,189",277
CA,06,91136,Aromas-San Juan Unified School District,"9,892","1,525",161
CA,06,03270,Arvin Union School District,"19,970","3,684","1,212"
CA,06,03300,Atascadero Unified School District,"37,357","5,605",536
CA,06,03420,Atwater Elementary School District,"37,019","5,268","1,409"
CA,06,03480,Auburn Union Elementary School District,"34,994","2,984",323
CA,06,03600,Azusa Unified School District,"68,311","11,222","1,883"
CA,06,03610,Baker Valley Unified School District,549,124,33
CA,06,03630,Bakersfield City School District,"203,084","31,751","10,835"
CA,06,03690,Baldwin Park Unified School District,"70,163","12,289","2,507"
CA,06,03720,Ballard Elementary School District,"1,451",128,9
CA,06,03750,Ballico-Cressey Elementary School District,"1,974",283,58
CA,06,03780,Bangor Union Elementary School District,"1,242",136,35
CA,06,03840,Banning Unified School District,"35,544","5,602","1,171"
CA,06,03870,Banta Elementary School District,"9,688","1,381",78
CA,06,04020,Barstow Unified School District,"35,692","7,850","2,215"
CA,06,04080,Bass Lake Joint Union Elementary School District,"11,385","1,035",268
CA,06,04110,Bassett Unified School District,"25,875","4,452",833
CA,06,04200,Bayshore Elementary School District,"5,776",567,50
CA,06,04230,Bear Valley Unified School District,"19,238","2,681",597
CA,06,04260,Beardsley Elementary School District,"18,599","2,263",816
CA,06,04290,Beaumont Unified School District,"66,533","12,152","1,234"
CA,06,04350,Bella Vista Elementary School District,"3,880",344,41
CA,06,04500,Belleview Elementary School District,"1,795",165,42
CA,06,04380,Bellevue Union School District,"26,829","2,759",360
CA,06,04440,Bellflower Unified School District,"82,321","14,487","2,146"
CA,06,04530,Belmont-Redwood Shores Elementary School District,"43,448","4,785",116
CA,06,04560,Belridge Elementary School District,112,26,9
CA,06,04620,Benicia Unified School District,"27,067","4,318",231
CA,06,04650,Bennett Valley Union Elementary School District,"9,976",713,54
CA,06,04740,Berkeley Unified School District,"121,824","10,758",811
CA,06,04800,Berryessa Union Elementary School District,"81,544","8,337",615
CA,06,04830,Beverly Hills Unified School District,"32,197","4,620",610
CA,06,04860,Big Creek Elementary School District,345,46,18
CA,06,04890,Big Lagoon Union Elementary School District,519,39,6
CA,06,91137,Big Oak Flat-Groveland Unified School District,"5,495",533,119
CA,06,04950,Big Pine Unified School District,"1,965",329,42
CA,06,04980,Big Springs Union Elementary School District,"1,898",193,32
CA,06,00031,Big Sur Unified School District,309,51,11
CA,06,05010,Big Valley Joint Unified School District,"1,574",226,50
CA,06,05040,Biggs Unified School District,"3,607",718,132
CA,06,01409,Bishop Unified School District,"13,431","2,077",317
CA,06,05190,Bitterwater-Tully Union Elementary School District,211,37,7
CA,06,05220,Black Butte Union Elementary School District,"4,563",326,72
CA,06,05240,Black Oak Mine Unified School District,"13,393","1,724",211
CA,06,05250,Blake Elementary School District,233,21,0
CA,06,05280,Blochman Union Elementary School District,755,77,15
CA,06,05400,Blue Lake Union Elementary School District,"2,329",192,59
CA,06,05490,Bogus Elementary School District,386,25,8
CA,06,05520,Bolinas-Stinson Union Elementary School District,"2,132",139,25
